trade_results
169.0
-43.099999999998545
43.400000000001455
-50.19999999999891
-59.70000000000073
-70.20000000000073
-59.899999999999636
-32.099999999998545
214.8000000000011
-14.100000000000364
-48.5
-56.80000000000109
23.100000000000364
5.25
82.75
-99.29999999999927
-0.1000000000003638
-11.399999999999636
-37.600000000000364
-34.55000000000109
-32.45000000000073
129.90000000000146
217.1999999999989
24.650000000001455
-97.69999999999891
-57.0
-27.30000000000109
-112.34999999999945
129.9999999999991
61.850000000000364
-124.25000000000091
-41.25
181.4499999999989
-33.04999999999927
0.8000000000010914
-16.350000000000364
139.75
-35.54999999999927
-37.649999999999636
25.25
29.849999999999454
322.3000000000002
-13.149999999999636
-156.3000000000011
191.89999999999964
-28.700000000000728
50.649999999999636
-61.20000000000073
54.29999999999927
109.19999999999891
8.449999999998909
34.649999999999636
43.0
88.75
43.899999999999636
-18.0
44.95000000000073
-4.600000000000364
-41.899999999999636
-45.649999999999636
-294.0499999999993
19.599999999999454
115.65000000000055
-44.25
-59.19999999999982
-52.399999999999636
71.69999999999982
58.75
1.949999999999818
146.89999999999964
25.649999999999636
11.5
-49.399999999999636
126.44999999999982
43.25
68.80000000000018
-7.100000000000364
-51.850000000000364
-26.99999999999909
-2.0999999999994543
-27.100000000000364
-8.699999999999818
19.150000000001455
-43.149999999999636
-12.699999999998909
-39.30000000000109
-40.75
-6.600000000000364
-36.94999999999982
-11.449999999999818
-42.850000000000364
24.75
-38.19999999999982
57.05000000000018
37.19999999999982
11.399999999999636
-45.30000000000018
-24.449999999999818
1.8499999999994543
-32.19999999999982
99.75
16.150000000000546
-16.550000000000182
-3.199999999999818
-22.949999999999818
16.449999999999818
-19.5
14.449999999999818
-49.849999999999454
-31.650000000000546
-67.39999999999964
-83.10000000000036
-2.0
-86.25
-83.14999999999964
-6.550000000000182
-93.44999999999982
-92.34999999999945
119.25
-35.29999999999927
104.75
-32.850000000000364
-35.75
-56.5
113.59999999999945
116.35000000000036
-16.100000000000364
-113.25
431.40000000000055
1.75
-3.699999999999818
20.600000000000364
93.29999999999927
110.44999999999982
-46.5
-16.550000000000182
105.55000000000018
-40.25
-28.050000000000182
-50.850000000000364
260.09999999999945
-23.400000000000546
-27.25
80.30000000000018
-60.19999999999982
-20.25
-29.550000000000182
118.45000000000073
-26.399999999999636
-58.75
-31.75
-62.850000000000364
-36.19999999999982
23.0
-33.94999999999982
-45.80000000000018
-64.39999999999964
410.64999999999964
-10.0
9.549999999999272
18.099999999998545
-31.99999999999909
-37.94999999999982
17.75
107.69999999999982
-153.65000000000055
220.95000000000073
76.65000000000146
-59.649999999999636
178.89999999999964
-17.349999999998545
5.200000000000728
-6.549999999999272
49.94999999999891
13.099999999998545
-34.29999999999927
71.25
-80.45000000000073
36.95000000000073
-33.0
36.099999999998545
-34.0
17.049999999999272
199.14999999999964
-34.70000000000073
99.60000000000036
-50.54999999999927
-175.8000000000011
79.85000000000036
-23.349999999998545
-18.049999999999272
-27.100000000000364
-14.700000000000728
20.399999999999636
127.20000000000073
-31.899999999999636
-26.899999999999636
-54.5
97.14999999999964
-7.400000000001455
-56.649999999999636
39.5
-25.700000000000728
32.100000000000364
-353.14999999999964
224.75
-68.69999999999982
-26.25
9.800000000000182
133.89999999999964
-51.79999999999927
47.29999999999927
43.900000000000546
-7.75
-58.649999999999636
-44.05000000000018
88.35000000000036
81.95000000000073
19.899999999999636
30.350000000000364
114.44999999999891
-14.099999999998545
-7.899999999999636
-22.049999999999272
-20.0
257.64999999999964
-68.39999999999964
36.5
37.69999999999891
-77.85000000000036
13.799999999999272
-17.549999999999272
75.40000000000146
28.75
30.450000000000728
-24.5
21.399999999999636
48.899999999999636
-45.29999999999927
4.350000000000364
14.549999999999272
6.399999999999636
-52.19999999999891
-32.899999999999636
35.45000000000073
-11.199999999998909
27.200000000000728
46.95000000000073
-64.25
-1.5499999999992724
9.449999999998909
-10.650000000001455
-47.149999999999636
162.8000000000011
-52.850000000000364
-9.600000000000364
-12.199999999998909
-19.350000000000364
-37.149999999999636
-5.25
96.75
66.45000000000073
-39.94999999999891
-59.0
-44.75
-21.600000000000364
202.75
6.100000000000364
-32.20000000000073
-36.0
-28.899999999999636
-21.399999999999636
-24.0
-20.299999999999272
13.899999999999636
7.150000000001455
-28.899999999999636
-24.549999999999272
114.75
-5.600000000000364
29.100000000000364
128.75
44.099999999998545
29.700000000000728
-48.649999999999636
0.1500000000014552
-42.94999999999891
34.55000000000109
90.60000000000036
61.350000000000364
0.0
42.30000000000109
-35.600000000000364
70.69999999999891
-46.400000000001455
-12.700000000000728
51.44999999999891
10.350000000000364
56.899999999999636
-7.349999999998545
-40.350000000000364
7.200000000000728
-38.900000000001455
84.10000000000036
27.450000000000728
-20.30000000000109
-73.45000000000073
-54.149999999999636
-25.649999999999636
20.100000000000364
54.149999999999636
27.80000000000109
-4.399999999999636
177.39999999999964
-13.0
-74.64999999999964
26.75
99.0
72.5
-29.600000000000364
28.399999999999636
-48.29999999999927
-27.399999999999636
-62.899999999999636
-51.19999999999891
147.10000000000036
57.29999999999927
-11.149999999999636
-3.649999999999636
-0.3500000000003638
-55.79999999999927
-64.70000000000073
-70.25
-29.399999999999636
194.95000000000073
-34.45000000000073
-74.5
13.950000000000728
-35.5
32.149999999999636
12.600000000000364
-3.600000000000364
-9.899999999999636
153.85000000000036
-28.149999999999636
30.600000000000364
83.0
107.19999999999891
189.5500000000011
-14.049999999999272
-60.5
89.55000000000109
-135.40000000000146
86.0
-46.649999999999636
-3.5
173.85000000000036
-47.94999999999891
-45.150000000001455
-53.849999999998545
30.75
62.0
-30.200000000000728
-29.899999999999636
-21.899999999999636
-24.55000000000109
117.64999999999964
90.29999999999927
138.79999999999927
74.29999999999927
10.299999999999272
4.649999999999636
-19.649999999999636
3.650000000001455
-32.850000000000364
-19.399999999999636
108.04999999999927
-39.600000000000364
-68.5
48.70000000000073
13.900000000001455
32.5
-0.4499999999989086
-35.25
-31.100000000000364
182.75
118.5
170.29999999999927
40.100000000000364
-9.399999999999636
-14.299999999999272
-71.85000000000036
-20.200000000000728
36.650000000001455
-53.650000000001455
-5.800000000001091
92.70000000000073
165.60000000000036
3.8000000000010914
10.25
131.5
52.29999999999927
35.70000000000073
41.0
52.45000000000073
-38.599999999998545
-11.399999999999636
-35.899999999999636
17.19999999999891
64.55000000000109
-12.299999999999272
83.19999999999891
-72.35000000000036
26.55000000000109
-16.649999999999636
-15.049999999999272
60.899999999999636
-153.5
-1.2000000000007276
-67.25
-106.95000000000073
10.200000000000728
-98.44999999999891
-147.95000000000073
-127.10000000000036
-60.649999999999636
-17.150000000001455
78.54999999999927
19.25
-39.20000000000073
-45.100000000000364
-124.0
-61.649999999999636
128.89999999999964
326.85000000000036
-81.10000000000036
-28.200000000000728
-42.5
66.35000000000036
47.04999999999927
-15.700000000000728
8.100000000000364
310.64999999999964
-25.100000000000364
-34.45000000000073
-115.70000000000073
-45.5
292.60000000000036
-20.700000000000728
56.80000000000109
-66.19999999999891
-69.89999999999964
260.10000000000036
-9.549999999999272
91.64999999999964
15.75
-33.25
-77.25
149.90000000000146
-26.350000000000364
-50.600000000000364
15.25
-40.149999999999636
-31.600000000000364
-65.19999999999891
180.0
142.09999999999854
-86.75
-57.29999999999927
-72.10000000000036
-18.049999999999272
-45.04999999999927
82.80000000000109
2.9499999999989086
-28.850000000000364
-2.649999999999636
176.60000000000036
-41.05000000000109
229.25
42.54999999999927
34.5
-4.600000000000364
36.399999999999636
202.64999999999964
26.75
-10.100000000000364
-43.350000000000364
-11.349999999998545
118.59999999999854
73.95000000000073
-70.85000000000036
22.69999999999891
-43.350000000000364
-34.100000000000364
-77.64999999999964
39.0
581.0
112.5
160.75
6.5
61.649999999999636
-65.94999999999891
-35.70000000000073
-4.899999999999636
-78.85000000000036
-67.40000000000146
-8.449999999998909
115.64999999999964
-33.04999999999927
53.600000000000364
-37.899999999999636
14.400000000001455
79.04999999999927
-68.55000000000109
-4.549999999999272
-45.20000000000073
3.5499999999992724
-50.850000000000364
-67.14999999999964
76.39999999999964
155.5
-93.25
25.350000000000364
-52.899999999999636
278.10000000000036
-96.0
-62.099999999998545
13.5
145.59999999999854
-10.649999999999636
-133.5500000000011
692.1499999999996
-34.600000000000364
-105.40000000000146
-81.25
-55.100000000000364
-99.0
46.55000000000109
82.85000000000036
139.70000000000073
-41.25
275.9499999999989
-50.20000000000073
-52.54999999999927
32.850000000000364
-45.149999999999636
-37.350000000000364
-26.950000000000728
-53.350000000000364
35.69999999999891
87.35000000000036
-49.850000000000364
113.25
-7.5
-33.05000000000109
15.0
-5.300000000001091
-27.05000000000109
321.39999999999964
28.650000000001455
-54.75
-34.649999999999636
20.649999999999636
-58.29999999999927
251.89999999999964
-24.75
-45.100000000000364
-10.699999999998909
-13.849999999998545
31.19999999999891
-59.350000000000364
-76.54999999999927
-100.25
157.89999999999964
31.850000000000364
-10.100000000000364
-23.75
-22.450000000000728
144.79999999999927
-67.70000000000073
-264.8000000000011
-94.39999999999964
-22.0
3.150000000001455
-319.2000000000007
-548.4500000000007
-164.34999999999854
-195.4999999999991
825.5500000000002
-438.8000000000011
-32.04999999999927
452.75
9.599999999998545
-3.25
141.89999999999964
18.299999999999272
167.39999999999964
-117.35000000000036
-32.45000000000073
435.2000000000007
-112.39999999999964
-108.85000000000036
4.899999999999636
137.54999999999927
-216.20000000000073
-48.29999999999927
82.90000000000146
-9.75
728.25
127.80000000000109
164.04999999999927
-82.19999999999891
-61.05000000000109
60.399999999999636
117.75
-39.650000000001455
474.0
-63.54999999999927
37.150000000001455
183.25
36.849999999998545
-42.5
-29.0
26.100000000000364
-24.049999999999272
361.3000000000011
-56.70000000000073
-64.70000000000073
-0.2000000000007276
-84.70000000000073
159.5
-6.950000000000728
3.150000000001455
-38.30000000000109
-17.149999999999636
-61.25
80.30000000000109
-46.349999999998545
33.5
65.30000000000109
81.09999999999854
-8.350000000000364
-13.850000000000364
30.69999999999891
223.85000000000036
52.400000000001455
-71.75
