date,equity,strategy_return
2022-01-11 13:00:00,100981.91575593263,0.0010279514119786448
2022-01-11 13:15:00,101048.15943203737,0.0006559954384788291
2022-01-11 13:30:00,101008.18961902901,-0.0003955521132993356
2022-01-11 13:45:00,100871.50962909136,-0.0013531575058731704
2022-01-11 14:00:00,100989.18299466142,0.001166566912726319
2022-01-11 14:15:00,100955.08287447246,-0.0003376611155548881
2022-01-11 14:30:00,100754.39528188505,-0.0019878899295930896
2022-01-11 14:45:00,100834.33490790176,0.0007934108064771017
2022-01-11 15:00:00,100948.09514492554,0.001128189491482967
2022-01-11 15:15:00,100953.12631019934,4.983913036271659e-05
2022-01-12 09:15:00,101466.30516812482,0.005083337947837663
2022-01-12 09:30:00,101582.58098778548,0.0011459549992285378
2022-01-12 09:45:00,101568.32601950978,-0.00014032886482184814
2022-01-12 10:00:00,101490.3429577662,-0.0007677891799516834
2022-01-12 10:15:00,101644.07300779833,0.0015147258896948124
2022-01-12 10:30:00,101687.3969309892,0.00042623167203803547
2022-01-12 10:45:00,101714.78883081311,0.00026937359643985914
2022-01-12 11:00:00,101724.57165217878,9.617894780222791e-05
2022-01-12 11:15:00,101705.28551862929,-0.000189591690938129
2022-01-12 11:30:00,101793.05140173854,0.0008629431859092929
2022-01-12 11:45:00,101718.98146854124,-0.000727652154811409
2022-01-12 12:00:00,101708.08061044806,-0.00010716641020003248
2022-01-12 12:15:00,101650.2222097996,-0.0005688672945275419
2022-01-12 12:30:00,101659.16650361965,8.799089294253548e-05
2022-01-12 12:45:00,101651.3402465271,-7.698525732324768e-05
2022-01-12 13:00:00,101665.59521480282,0.00014023394321349691
2022-01-12 13:15:00,101594.0408642424,-0.0007038207016761833
2022-01-12 13:30:00,101709.47815635744,0.0011362604650138053
2022-01-12 13:45:00,101609.69337842749,-0.0009810764909888858
2022-01-12 14:00:00,101579.5063867848,-0.0002970877151481366
2022-01-12 14:15:00,101624.22785588505,0.0004402607444258244
2022-01-12 14:30:00,101744.69631327387,0.0011854304817908723
2022-01-12 14:45:00,101788.57925482852,0.00043130446249040055
2022-01-12 15:00:00,101825.75397601811,0.0003652150512536423
2022-01-12 15:15:00,101727.9257623613,-0.0009607413629351136
2022-01-13 09:15:00,102000.16770550914,0.002676177078296149
2022-01-13 09:30:00,102100.23199262099,0.0009810208096985296
2022-01-13 09:45:00,101976.40942504964,-0.0012127550070629711
2022-01-13 10:00:00,101724.5716521788,-0.002469568935508981
2022-01-13 10:15:00,101771.52919473407,0.00046161455184923206
2022-01-13 10:30:00,101689.35349526234,-0.0008074527338042259
2022-01-13 10:45:00,101820.72281074437,0.0012918689220315915
2022-01-13 11:00:00,101831.90317801943,0.00010980443829544662
2022-01-13 11:15:00,101926.37728149373,0.0009277456330079037
2022-01-13 11:30:00,101924.97973558435,-1.3711327201626489e-05
2022-01-13 11:45:00,101996.53408614478,0.0007020295784807562
2022-01-13 12:00:00,102021.41040333177,0.00024389375001687696
2022-01-13 12:15:00,101917.99200603743,-0.0010136930756543538
2022-01-13 12:30:00,101898.14685412419,-0.00019471686522298803
2022-01-13 12:45:00,101824.63593929065,-0.0007214156204310429
2022-01-13 13:00:00,101822.6793750175,-1.9215038237985205e-05
2022-01-13 13:15:00,101717.02490426815,-0.001037632002986455
2022-01-13 13:30:00,101713.11177572187,-3.8470733389583955e-05
2022-01-13 13:45:00,101713.11177572187,0.0
2022-01-13 14:00:00,101713.11177572187,0.0
2022-01-13 14:15:00,101713.11177572187,0.0
2022-01-13 14:30:00,101713.11177572187,0.0
2022-01-13 14:45:00,101713.11177572187,0.0
2022-01-13 15:00:00,101713.11177572187,0.0
2022-01-13 15:15:00,101713.11177572187,0.0
2022-01-14 09:15:00,101713.11177572187,0.0
2022-01-14 09:30:00,101713.11177572187,0.0
2022-01-14 09:45:00,101713.11177572187,0.0
2022-01-14 10:00:00,101713.11177572187,0.0
2022-01-14 10:15:00,101713.11177572187,0.0
2022-01-14 10:30:00,101713.11177572187,0.0
2022-01-14 10:45:00,101713.11177572187,0.0
2022-01-14 11:00:00,101713.11177572187,0.0
2022-01-14 11:15:00,101713.11177572187,0.0
2022-01-14 11:30:00,101713.11177572187,0.0
2022-01-14 11:45:00,101713.11177572187,0.0
2022-01-14 12:00:00,101713.11177572187,0.0
2022-01-14 12:15:00,101713.11177572187,0.0
2022-01-14 12:30:00,101713.11177572187,0.0
2022-01-14 12:45:00,101713.11177572187,0.0
2022-01-14 13:00:00,101713.11177572187,0.0
2022-01-14 13:15:00,101713.11177572187,0.0
2022-01-14 13:30:00,101713.11177572187,0.0
2022-01-14 13:45:00,101713.11177572187,0.0
2022-01-14 14:00:00,101618.33103856831,-0.0009318438448973065
2022-01-14 14:15:00,101681.05358521406,0.0006172365360137544
2022-01-14 14:30:00,101679.93851771812,-1.0966325157180101e-05
2022-01-14 14:45:00,101797.57813853813,0.0011569599916654294
2022-01-14 15:00:00,101778.9007579814,-0.0001834756867329368
2022-01-14 15:15:00,101669.06660963286,-0.0010791445725053528
2022-01-17 09:15:00,101787.54253107483,0.0011653094239258976
2022-01-17 09:30:00,101824.8972921883,0.0003669875525491584
2022-01-17 09:45:00,101811.5164822372,-0.00013141000194383246
2022-01-17 10:00:00,101965.95333042271,0.001516889773589103
2022-01-17 10:15:00,101873.402728261,-0.0009076618139566284
2022-01-17 10:30:00,101956.19648983337,0.0008127122424015365
2022-01-17 10:45:00,102036.76011641389,0.0007901788155519895
2022-01-17 11:00:00,102028.39711019446,-8.196071895938406e-05
2022-01-17 11:15:00,101983.51564348352,-0.0004398919122728939
2022-01-17 11:30:00,101975.98893788601,-7.380315877547616e-05
2022-01-17 11:45:00,102069.37584066967,0.0009157734458504763
2022-01-17 12:00:00,101999.12658842646,-0.0006882500423327498
2022-01-17 12:15:00,102011.39233088163,0.000120253406724391
2022-01-17 12:30:00,102013.90123274743,2.4594330186866742e-05
2022-01-17 12:45:00,101957.31155732929,-0.0005547251377930884
2022-01-17 13:00:00,102003.30809153616,0.00045113522026341
2022-01-17 13:15:00,102004.42315903209,1.0931679734538235e-05
2022-01-17 13:30:00,101845.52604086288,-0.001557747333382542
2022-01-17 13:45:00,102038.99025140572,0.0018995847737603988
2022-01-17 14:00:00,102017.52520210917,-0.00021036124763351705
2022-01-17 14:15:00,102069.65460754362,0.0005109848070825596
2022-01-17 14:30:00,102037.03888328784,-0.00031954378978937825
2022-01-17 14:45:00,102067.14570567779,0.0002950577821489997
2022-01-17 15:00:00,102060.17653382826,-6.82802659106585e-05
2022-01-17 15:15:00,102082.75665062071,0.00022124316809279954
2022-01-18 09:15:00,102265.3489530783,0.0017886693938184983
2022-01-18 09:30:00,101788.65759857069,-0.0046613184171143685
2022-01-18 09:45:00,101576.5160074711,-0.0020841378214870865
2022-01-18 10:00:00,101682.72618645789,0.0010456174631838788
2022-01-18 10:15:00,101658.75223529551,-0.00023577211254555142
2022-01-18 10:30:00,101659.86730279142,1.096873089023731e-05
2022-01-18 10:45:00,101689.41659143344,0.00029066818033518516
2022-01-18 11:00:00,101669.90291025478,-0.00019189490738324988
2022-01-18 11:15:00,101776.9493898635,0.0010528826776121658
2022-01-18 11:30:00,101808.45004662337,0.00030950678860697245
2022-01-18 11:45:00,101790.3301998146,-0.00017797979244815743
2022-01-18 12:00:00,101782.24596046915,-7.942050418330293e-05
2022-01-18 12:15:00,101813.46785035504,0.0003067518268167202
2022-01-18 12:30:00,101829.63632904594,0.00015880491090491944
2022-01-18 12:45:00,101945.32458174808,0.001136096100042172
2022-01-18 13:00:00,102088.33198810037,0.001402785335561152
2022-01-18 13:15:00,102030.3484783123,-0.0005679739168902298
2022-01-18 13:30:00,101903.23078377695,-0.0012458812150619725
2022-01-18 13:45:00,101818.20688721273,-0.0008343591847900234
2022-01-18 14:00:00,101920.79309683776,0.0010075428821749721
2022-01-18 14:15:00,101725.935051925,-0.001911857619942392
2022-01-18 14:30:00,101725.935051925,0.0
2022-01-18 14:45:00,101725.935051925,0.0
2022-01-18 15:00:00,101725.935051925,0.0
2022-01-18 15:15:00,101725.935051925,0.0
2022-01-19 09:15:00,101725.935051925,0.0
2022-01-19 09:30:00,101725.935051925,0.0
2022-01-19 09:45:00,101725.935051925,0.0
2022-01-19 10:00:00,101725.935051925,0.0
2022-01-19 10:15:00,101725.935051925,0.0
2022-01-19 10:30:00,101725.935051925,0.0
2022-01-19 10:45:00,101725.935051925,0.0
2022-01-19 11:00:00,101725.935051925,0.0
2022-01-19 11:15:00,101725.935051925,0.0
2022-01-19 11:30:00,101725.935051925,0.0
2022-01-19 11:45:00,101725.935051925,0.0
2022-01-19 12:00:00,101725.935051925,0.0
2022-01-19 12:15:00,101725.935051925,0.0
2022-01-19 12:30:00,101725.935051925,0.0
2022-01-19 12:45:00,101725.935051925,0.0
2022-01-19 13:00:00,101725.935051925,0.0
2022-01-19 13:15:00,101725.935051925,0.0
2022-01-19 13:30:00,101725.935051925,0.0
2022-01-19 13:45:00,101725.935051925,0.0
2022-01-19 14:00:00,101725.935051925,0.0
2022-01-19 14:15:00,101725.935051925,0.0
2022-01-19 14:30:00,101725.935051925,0.0
2022-01-19 14:45:00,101725.935051925,0.0
2022-01-19 15:00:00,101725.935051925,0.0
2022-01-19 15:15:00,101725.935051925,0.0
2022-01-20 09:15:00,101725.935051925,0.0
2022-01-20 09:30:00,101725.935051925,0.0
2022-01-20 09:45:00,101725.935051925,0.0
2022-01-20 10:00:00,101725.935051925,0.0
2022-01-20 10:15:00,101725.935051925,0.0
2022-01-20 10:30:00,101725.935051925,0.0
2022-01-20 10:45:00,101725.935051925,0.0
2022-01-20 11:00:00,101725.935051925,0.0
2022-01-20 11:15:00,101725.935051925,0.0
2022-01-20 11:30:00,101725.935051925,0.0
2022-01-20 11:45:00,101725.935051925,0.0
2022-01-20 12:00:00,101725.935051925,0.0
2022-01-20 12:15:00,101725.935051925,0.0
2022-01-20 12:30:00,101725.935051925,0.0
2022-01-20 12:45:00,101725.935051925,0.0
2022-01-20 13:00:00,101725.935051925,0.0
2022-01-20 13:15:00,101725.935051925,0.0
2022-01-20 13:30:00,101725.935051925,0.0
2022-01-20 13:45:00,101725.935051925,0.0
2022-01-20 14:00:00,101725.935051925,0.0
2022-01-20 14:15:00,101725.935051925,0.0
2022-01-20 14:30:00,101725.935051925,0.0
2022-01-20 14:45:00,101725.935051925,0.0
2022-01-20 15:00:00,101725.935051925,0.0
2022-01-20 15:15:00,101725.935051925,0.0
2022-01-21 09:15:00,101725.935051925,0.0
2022-01-21 09:30:00,101725.935051925,0.0
2022-01-21 09:45:00,101725.935051925,0.0
2022-01-21 10:00:00,101725.935051925,0.0
2022-01-21 10:15:00,101725.935051925,0.0
2022-01-21 10:30:00,101725.935051925,0.0
2022-01-21 10:45:00,101725.935051925,0.0
2022-01-21 11:00:00,101725.935051925,0.0
2022-01-21 11:15:00,101725.935051925,0.0
2022-01-21 11:30:00,101725.935051925,0.0
2022-01-21 11:45:00,101725.935051925,0.0
2022-01-21 12:00:00,101725.935051925,0.0
2022-01-21 12:15:00,101725.935051925,0.0
2022-01-21 12:30:00,101725.935051925,0.0
2022-01-21 12:45:00,101725.935051925,0.0
2022-01-21 13:00:00,101905.2773319252,0.0017629946572490507
2022-01-21 13:15:00,101439.50556781553,-0.004570634380323235
2022-01-21 13:30:00,101345.08459214932,-0.0009308106850254294
2022-01-21 13:45:00,101489.30687510292,0.0014230811837989688
2022-01-21 14:00:00,101323.20656120224,-0.0016366287150338943
2022-01-21 14:15:00,101187.04460543967,-0.0013438378075838475
2022-01-21 14:30:00,101184.74165481367,-2.275934271023239e-05
2022-01-21 14:45:00,101184.74165481367,0.0
2022-01-21 15:00:00,101184.74165481367,0.0
2022-01-21 15:15:00,101184.74165481367,0.0
2022-01-24 09:15:00,101184.74165481367,0.0
2022-01-24 09:30:00,101184.74165481367,0.0
2022-01-24 09:45:00,101184.74165481367,0.0
2022-01-24 10:00:00,101184.74165481367,0.0
2022-01-24 10:15:00,101184.74165481367,0.0
2022-01-24 10:30:00,101184.74165481367,0.0
2022-01-24 10:45:00,101184.74165481367,0.0
2022-01-24 11:00:00,101184.74165481367,0.0
2022-01-24 11:15:00,101184.74165481367,0.0
2022-01-24 11:30:00,101184.74165481367,0.0
2022-01-24 11:45:00,101184.74165481367,0.0
2022-01-24 12:00:00,101184.74165481367,0.0
2022-01-24 12:15:00,101184.74165481367,0.0
2022-01-24 12:30:00,101184.74165481367,0.0
2022-01-24 12:45:00,101184.74165481367,0.0
2022-01-24 13:00:00,101184.74165481367,0.0
2022-01-24 13:15:00,101184.74165481367,0.0
2022-01-24 13:30:00,101184.74165481367,0.0
2022-01-24 13:45:00,101184.74165481367,0.0
2022-01-24 14:00:00,101184.74165481367,0.0
2022-01-24 14:15:00,101184.74165481367,0.0
2022-01-24 14:30:00,101184.74165481367,0.0
2022-01-24 14:45:00,101184.74165481367,0.0
2022-01-24 15:00:00,101184.74165481367,0.0
2022-01-24 15:15:00,101184.74165481367,0.0
2022-01-25 09:15:00,101184.74165481367,0.0
2022-01-25 09:30:00,101184.74165481367,0.0
2022-01-25 09:45:00,101184.74165481367,0.0
2022-01-25 10:00:00,101184.74165481367,0.0
2022-01-25 10:15:00,101184.74165481367,0.0
2022-01-25 10:30:00,101184.74165481367,0.0
2022-01-25 10:45:00,101184.74165481367,0.0
2022-01-25 11:00:00,101184.74165481367,0.0
2022-01-25 11:15:00,101184.74165481367,0.0
2022-01-25 11:30:00,101184.74165481367,0.0
2022-01-25 11:45:00,101184.74165481367,0.0
2022-01-25 12:00:00,101184.74165481367,0.0
2022-01-25 12:15:00,101184.74165481367,0.0
2022-01-25 12:30:00,101184.74165481367,0.0
2022-01-25 12:45:00,101184.74165481367,0.0
2022-01-25 13:00:00,101184.74165481367,0.0
2022-01-25 13:15:00,101184.74165481367,0.0
2022-01-25 13:30:00,101184.74165481367,0.0
2022-01-25 13:45:00,101184.74165481367,0.0
2022-01-25 14:00:00,101125.967989819,-0.0005808550185875117
2022-01-25 14:15:00,101125.967989819,0.0
2022-01-25 14:30:00,101269.08186408099,0.0014152039986050635
2022-01-25 14:45:00,101382.80890584568,0.0011230183948673922
2022-01-25 15:00:00,101603.21014957568,0.0021739508513192174
2022-01-25 15:15:00,101486.2505562363,-0.0011511407284002795
2022-01-27 09:15:00,100014.55798476991,-0.01450139859734867
2022-01-27 09:30:00,100006.91740832059,-7.639464297271026e-05
2022-01-27 09:45:00,100006.91740832059,0.0
2022-01-27 10:00:00,100006.91740832059,0.0
2022-01-27 10:15:00,100006.91740832059,0.0
2022-01-27 10:30:00,100006.91740832059,0.0
2022-01-27 10:45:00,100006.91740832059,0.0
2022-01-27 11:00:00,100006.91740832059,0.0
2022-01-27 11:15:00,100006.91740832059,0.0
2022-01-27 11:30:00,100006.91740832059,0.0
2022-01-27 11:45:00,100006.91740832059,0.0
2022-01-27 12:00:00,100006.91740832059,0.0
2022-01-27 12:15:00,100006.91740832059,0.0
2022-01-27 12:30:00,100006.91740832059,0.0
2022-01-27 12:45:00,100006.91740832059,0.0
2022-01-27 13:00:00,100006.91740832059,0.0
2022-01-27 13:15:00,100006.91740832059,0.0
2022-01-27 13:30:00,100006.91740832059,0.0
2022-01-27 13:45:00,100153.01655193768,0.0014608903804180784
2022-01-27 14:00:00,100099.32951723502,-0.0005360501016443697
2022-01-27 14:15:00,100593.07421343496,0.004932547486393712
2022-01-27 14:30:00,100754.72206109161,0.0016069480818696746
2022-01-27 14:45:00,100314.37102782002,-0.004370525016232918
2022-01-27 15:00:00,100471.61829886171,0.0015675448037060224
2022-01-27 15:15:00,100622.41139086812,0.0015008526244482123
2022-01-28 09:15:00,101325.62353394077,0.006988623442356401
2022-01-28 09:30:00,101733.11692848723,0.00402162237284398
2022-01-28 09:45:00,101767.73479785837,0.00034028122224416535
2022-01-28 10:00:00,101700.25928976212,-0.0006630343913056613
2022-01-28 10:15:00,101674.14920184662,-0.0002567357064557907
2022-01-28 10:30:00,101501.93997031404,-0.001693736636937171
2022-01-28 10:45:00,101725.19589058032,0.0021995236773955096
2022-01-28 11:00:00,101629.85006392257,-0.0009372882089144774
2022-01-28 11:15:00,101672.97571474928,0.0004243403960508818
2022-01-28 11:30:00,101733.7036720359,0.0005972871046580064
2022-01-28 11:45:00,101781.81664302628,0.0004729304965194192
2022-01-28 12:00:00,101818.19474304336,0.000357412563627868
2022-01-28 12:15:00,101849.58552289686,0.00030830226299638497
2022-01-28 12:30:00,101761.28061882308,-0.0008670128957366519
2022-01-28 12:45:00,101847.2385487022,0.000844701730917663
2022-01-28 13:00:00,101733.41030026159,-0.0011176370617665965
2022-01-28 13:15:00,101719.32845509367,-0.00013841908107037337
2022-01-28 13:30:00,101371.3895307365,-0.0034205782680798436
2022-01-28 13:45:00,101187.44542823064,-0.0018145563887145277
2022-01-28 14:00:00,101190.6725177483,3.1892192791316276e-05
2022-01-28 14:15:00,101190.6725177483,0.0
2022-01-28 14:30:00,101190.6725177483,0.0
2022-01-28 14:45:00,101190.6725177483,0.0
2022-01-28 15:00:00,101190.6725177483,0.0
2022-01-28 15:15:00,101190.6725177483,0.0
2022-01-31 09:15:00,101190.6725177483,0.0
2022-01-31 09:30:00,101190.6725177483,0.0
2022-01-31 09:45:00,101064.06712545674,-0.0012511567434178028
2022-01-31 10:00:00,101145.74802370937,0.000808209095238821
2022-01-31 10:15:00,101214.00991724907,0.0006748864373784524
2022-01-31 10:30:00,100877.65964694455,-0.003323159220541827
2022-01-31 10:45:00,101004.26503923612,0.0012550389524763617
2022-01-31 11:00:00,101164.41794331002,0.0015856053604437204
2022-01-31 11:15:00,101075.44410771341,-0.0008794973312303833
2022-01-31 11:30:00,101171.12744566645,0.0009466526592856184
2022-01-31 11:45:00,101228.30407444331,0.0005651476880847994
2022-01-31 12:00:00,101441.25784488764,0.0021036978974549037
2022-01-31 12:15:00,101455.84371957561,0.00014378641390933034
2022-01-31 12:30:00,101317.56962753368,-0.001362899237466464
2022-01-31 12:45:00,101494.93386373937,0.0017505772874113479
2022-01-31 13:00:00,101465.76211436343,-0.0002874207437298937
2022-01-31 13:15:00,101351.70057430353,-0.0011241382086240037
2022-01-31 13:30:00,101271.76998101347,-0.0007886458030514909
2022-01-31 13:45:00,101159.45874591611,-0.001109008316122151
2022-01-31 14:00:00,101396.91678583623,0.002347363685649473
2022-01-31 14:15:00,101447.09219476285,0.0004948415643899473
2022-01-31 14:30:00,101441.54956238142,-5.4635694937354984e-05
2022-01-31 14:45:00,101430.46429761856,-0.00010927736031918212
2022-01-31 15:00:00,101162.37592085371,-0.0026430755160324892
2022-01-31 15:15:00,101157.70844095356,-4.613849623102961e-05
2022-02-01 09:15:00,102180.7616915676,0.010113448261940494
2022-02-01 09:30:00,102217.22637828752,0.0003568645028306783
2022-02-01 09:45:00,102384.38050221163,0.0016352833064114947
2022-02-01 10:00:00,102556.7855410234,0.0016838998093859914
2022-02-01 10:15:00,102567.28737079876,0.00010240014563600575
2022-02-01 10:30:00,102463.14422552666,-0.0010153641374526234
2022-02-01 10:45:00,102456.72644066396,-6.26350568412315e-05
2022-02-01 11:00:00,102491.14910492755,0.0003359727121823308
2022-02-01 11:15:00,102388.46454712427,-0.0010018870770797106
2022-02-01 11:30:00,102288.11372927105,-0.0009800988646239128
2022-02-01 11:45:00,102607.83610243128,0.0031257040676930803
2022-02-01 12:00:00,102597.91770764347,-9.666313182843389e-05
2022-02-01 12:15:00,102694.18448058405,0.000938291683608039
2022-02-01 12:30:00,102601.12660007481,-0.0009061650470268967
2022-02-01 12:45:00,102313.78486872185,-0.0028005709184167893
2022-02-01 13:00:00,100805.89714347979,-0.01473787454131259
2022-02-01 13:15:00,101758.64647809781,0.00945132538488247
2022-02-01 13:30:00,101914.71533725907,0.0015337159500725672
2022-02-01 13:45:00,102103.1648382276,0.0018490901961008
2022-02-01 14:00:00,102346.16551052914,0.0023799524009520123
2022-02-01 14:15:00,102553.57664859203,0.0020265648158703797
2022-02-01 14:30:00,102720.14733752863,0.001624230908175539
2022-02-01 14:45:00,102412.96881660006,-0.002990440813127049
2022-02-01 15:00:00,102469.85372788312,0.0005554463652444053
2022-02-01 15:15:00,102711.68753020962,0.0023600482827730307
2022-02-02 09:15:00,103416.18527763843,0.0068589832799856865
2022-02-02 09:30:00,103438.64752465789,0.0002172024326672073
2022-02-02 09:45:00,103444.77359202685,5.9224163458715395e-05
2022-02-02 10:00:00,103401.59940295048,-0.0004173646243998963
2022-02-02 10:15:00,103470.73644897144,0.0006686264663231523
2022-02-02 10:30:00,103223.36001426351,-0.0023907864503305287
2022-02-02 10:45:00,103402.47455543176,0.001735213241881528
2022-02-02 11:00:00,103415.60184265094,0.0001269533178545057
2022-02-02 11:15:00,103448.27420195201,0.0003159325935246926
2022-02-02 11:30:00,103506.32598321012,0.0005611672278338364
2022-02-02 11:45:00,103650.43442512724,0.0013922669996082604
2022-02-02 12:00:00,103538.70662501742,-0.0010779289129803082
2022-02-02 12:15:00,103534.91429759855,-3.662714691443636e-05
2022-02-02 12:30:00,103616.88691334492,0.0007917388670526382
2022-02-02 12:45:00,103504.28396075382,-0.0010867239495939707
2022-02-02 13:00:00,103534.91429759856,0.0002959330345819744
2022-02-02 13:15:00,103522.07872787314,-0.00012397334573066576
2022-02-02 13:30:00,103569.04524436839,0.00045368598730233245
2022-02-02 13:45:00,103571.08726682472,1.971653259436046e-05
2022-02-02 14:00:00,103701.48498653514,0.0012590166150761029
2022-02-02 14:15:00,103706.73590142281,5.06349054534283e-05
2022-02-02 14:30:00,103696.52578914123,-9.845177550749096e-05
2022-02-02 14:45:00,103667.06232227154,-0.0002841316683029893
2022-02-02 15:00:00,103723.9472335546,0.0005487269534678596
2022-02-02 15:15:00,103802.41923937584,0.0007565466598040693
2022-02-03 09:15:00,103506.61770070388,-0.0028496593898242883
2022-02-03 09:30:00,103347.0482316175,-0.0015416354299951918
2022-02-03 09:45:00,103380.59574339983,0.0003246102559903985
2022-02-03 10:00:00,103327.50315953564,-0.0005135643055875772
2022-02-03 10:15:00,103215.77535942581,-0.0010812977831984316
2022-02-03 10:30:00,103208.48242208183,-7.065719671806026e-05
2022-02-03 10:45:00,103208.48242208183,0.0
2022-02-03 11:00:00,103208.48242208183,0.0
2022-02-03 11:15:00,103208.48242208183,0.0
2022-02-03 11:30:00,103208.48242208183,0.0
2022-02-03 11:45:00,103208.48242208183,0.0
2022-02-03 12:00:00,103208.48242208183,0.0
2022-02-03 12:15:00,103208.48242208183,0.0
2022-02-03 12:30:00,103208.48242208183,0.0
2022-02-03 12:45:00,103208.48242208183,0.0
2022-02-03 13:00:00,103208.48242208183,0.0
2022-02-03 13:15:00,103208.48242208183,0.0
2022-02-03 13:30:00,103208.48242208183,0.0
2022-02-03 13:45:00,103208.48242208183,0.0
2022-02-03 14:00:00,103208.48242208183,0.0
2022-02-03 14:15:00,103208.48242208183,0.0
2022-02-03 14:30:00,103208.48242208183,0.0
2022-02-03 14:45:00,103208.48242208183,0.0
2022-02-03 15:00:00,103208.48242208183,0.0
2022-02-03 15:15:00,103208.48242208183,0.0
2022-02-04 09:15:00,103208.48242208183,0.0
2022-02-04 09:30:00,103208.48242208183,0.0
2022-02-04 09:45:00,103208.48242208183,0.0
2022-02-04 10:00:00,103208.48242208183,0.0
2022-02-04 10:15:00,103208.48242208183,0.0
2022-02-04 10:30:00,103208.48242208183,0.0
2022-02-04 10:45:00,103208.48242208183,0.0
2022-02-04 11:00:00,103208.48242208183,0.0
2022-02-04 11:15:00,103208.48242208183,0.0
2022-02-04 11:30:00,103208.48242208183,0.0
2022-02-04 11:45:00,103208.48242208183,0.0
2022-02-04 12:00:00,103208.48242208183,0.0
2022-02-04 12:15:00,103208.48242208183,0.0
2022-02-04 12:30:00,103208.48242208183,0.0
2022-02-04 12:45:00,103208.48242208183,0.0
2022-02-04 13:00:00,103208.48242208183,0.0
2022-02-04 13:15:00,103208.48242208183,0.0
2022-02-04 13:30:00,103208.48242208183,0.0
2022-02-04 13:45:00,103208.48242208183,0.0
2022-02-04 14:00:00,103208.48242208183,0.0
2022-02-04 14:15:00,103208.48242208183,0.0
2022-02-04 14:30:00,103208.48242208183,0.0
2022-02-04 14:45:00,103208.48242208183,0.0
2022-02-04 15:00:00,103208.48242208183,0.0
2022-02-04 15:15:00,103208.48242208183,0.0
2022-02-07 09:15:00,103208.48242208183,0.0
2022-02-07 09:30:00,103208.48242208183,0.0
2022-02-07 09:45:00,103208.48242208183,0.0
2022-02-07 10:00:00,103208.48242208183,0.0
2022-02-07 10:15:00,103208.48242208183,0.0
2022-02-07 10:30:00,103208.48242208183,0.0
2022-02-07 10:45:00,103208.48242208183,0.0
2022-02-07 11:00:00,103208.48242208183,0.0
2022-02-07 11:15:00,103208.48242208183,0.0
2022-02-07 11:30:00,103208.48242208183,0.0
2022-02-07 11:45:00,103208.48242208183,0.0
2022-02-07 12:00:00,103208.48242208183,0.0
2022-02-07 12:15:00,103208.48242208183,0.0
2022-02-07 12:30:00,103208.48242208183,0.0
2022-02-07 12:45:00,103208.48242208183,0.0
2022-02-07 13:00:00,103208.48242208183,0.0
2022-02-07 13:15:00,103208.48242208183,0.0
2022-02-07 13:30:00,103208.48242208183,0.0
2022-02-07 13:45:00,103208.48242208183,0.0
