date,equity,strategy_return
2015-01-13 09:15:00,100000.0,0.0
2015-01-13 09:30:00,100000.0,0.0
2015-01-13 09:45:00,100000.0,0.0
2015-01-13 10:00:00,100000.0,0.0
2015-01-13 10:15:00,100000.0,0.0
2015-01-13 10:30:00,100000.0,0.0
2015-01-13 10:45:00,100000.0,0.0
2015-01-13 11:00:00,100000.0,0.0
2015-01-13 11:15:00,100000.0,0.0
2015-01-13 11:30:00,100000.0,0.0
2015-01-13 11:45:00,100000.0,0.0
2015-01-13 12:00:00,100000.0,0.0
2015-01-13 12:15:00,100000.0,0.0
2015-01-13 12:30:00,100000.0,0.0
2015-01-13 12:45:00,100000.0,0.0
2015-01-13 13:00:00,100000.0,0.0
2015-01-13 13:15:00,100000.0,0.0
2015-01-13 13:30:00,100000.0,0.0
2015-01-13 13:45:00,100000.0,0.0
2015-01-13 14:00:00,100000.0,0.0
2015-01-13 14:15:00,100000.0,0.0
2015-01-13 14:30:00,100000.0,0.0
2015-01-13 14:45:00,100000.0,0.0
2015-01-13 15:00:00,100000.0,0.0
2015-01-13 15:15:00,100000.0,0.0
2015-01-14 09:15:00,100000.0,0.0
2015-01-14 09:30:00,100000.0,0.0
2015-01-14 09:45:00,100000.0,0.0
2015-01-14 10:00:00,100000.0,0.0
2015-01-14 10:15:00,100000.0,0.0
2015-01-14 10:30:00,100000.0,0.0
2015-01-14 10:45:00,100000.0,0.0
2015-01-14 11:00:00,100000.0,0.0
2015-01-14 11:15:00,100000.0,0.0
2015-01-14 11:30:00,100000.0,0.0
2015-01-14 11:45:00,100000.0,0.0
2015-01-14 12:00:00,100000.0,0.0
2015-01-14 12:15:00,100000.0,0.0
2015-01-14 12:30:00,100000.0,0.0
2015-01-14 12:45:00,100000.0,0.0
2015-01-14 13:00:00,100000.0,0.0
2015-01-14 13:15:00,100000.0,0.0
2015-01-14 13:30:00,100000.0,0.0
2015-01-14 13:45:00,100000.0,0.0
2015-01-14 14:00:00,100000.0,0.0
2015-01-14 14:15:00,100000.0,0.0
2015-01-14 14:30:00,100000.0,0.0
2015-01-14 14:45:00,100000.0,0.0
2015-01-14 15:00:00,100000.0,0.0
2015-01-14 15:15:00,100000.0,0.0
2015-01-15 09:15:00,100000.0,0.0
2015-01-15 09:30:00,100000.0,0.0
2015-01-15 09:45:00,100000.0,0.0
2015-01-15 10:00:00,100000.0,0.0
2015-01-15 10:15:00,100000.0,0.0
2015-01-15 10:30:00,100000.0,0.0
2015-01-15 10:45:00,100000.0,0.0
2015-01-15 11:00:00,100000.0,0.0
2015-01-15 11:15:00,100000.0,0.0
2015-01-15 11:30:00,100000.0,0.0
2015-01-15 11:45:00,100000.0,0.0
2015-01-15 12:00:00,100000.0,0.0
2015-01-15 12:15:00,100000.0,0.0
2015-01-15 12:30:00,100000.0,0.0
2015-01-15 12:45:00,100000.0,0.0
2015-01-15 13:00:00,100000.0,0.0
2015-01-15 13:15:00,100000.0,0.0
2015-01-15 13:30:00,100000.0,0.0
2015-01-15 13:45:00,100000.0,0.0
2015-01-15 14:00:00,100000.0,0.0
2015-01-15 14:15:00,100000.0,0.0
2015-01-15 14:30:00,100000.0,0.0
2015-01-15 14:45:00,100000.0,0.0
2015-01-15 15:00:00,100000.0,0.0
2015-01-15 15:15:00,100000.0,0.0
2015-01-19 09:15:00,100000.0,0.0
2015-01-19 09:30:00,100000.0,0.0
2015-01-19 09:45:00,100000.0,0.0
2015-01-19 10:00:00,100000.0,0.0
2015-01-19 10:15:00,100000.0,0.0
2015-01-19 10:30:00,100000.0,0.0
2015-01-19 10:45:00,100000.0,0.0
2015-01-19 11:00:00,100000.0,0.0
2015-01-19 11:15:00,100000.0,0.0
2015-01-19 11:30:00,100000.0,0.0
2015-01-19 11:45:00,100000.0,0.0
2015-01-19 12:00:00,100000.0,0.0
2015-01-19 12:15:00,100000.0,0.0
2015-01-19 12:30:00,100000.0,0.0
2015-01-19 12:45:00,100000.0,0.0
2015-01-19 13:00:00,100000.0,0.0
2015-01-19 13:15:00,100000.0,0.0
2015-01-19 13:30:00,100000.0,0.0
2015-01-19 13:45:00,100000.0,0.0
2015-01-19 14:00:00,99982.48901185494,-0.00017510988145064132
2015-01-19 14:15:00,99909.52656125052,-0.0007297522928817468
2015-01-19 14:30:00,99890.84817389579,-0.00018695301636995065
2015-01-19 14:45:00,99831.31081420259,-0.0005960241681955969
2015-01-19 15:00:00,99829.55971538808,-1.754057720193547e-05
2015-01-19 15:15:00,99816.13462447685,-0.00013448011740713195
2015-01-20 09:15:00,100215.96885378908,0.004005707402079395
2015-01-20 09:30:00,100309.94449016757,0.0009377311565545998
2015-01-20 09:45:00,100290.682403208,-0.00019202569652965185
2015-01-20 10:00:00,100376.4862451188,0.0008555514815007381
2015-01-20 10:15:00,100339.12947040935,-0.0003721665910701999
2015-01-20 10:30:00,100378.82104353815,0.0003955742225221215
2015-01-20 10:45:00,100406.25492496541,0.00027330348316567665
2015-01-20 11:00:00,100387.57653761067,-0.00018602812512724665
2015-01-20 11:15:00,100357.80785776408,-0.0002965374887343719
2015-01-20 11:30:00,100360.72635578827,2.908092640208082e-05
2015-01-20 11:45:00,100458.20418979577,0.0009712746962584617
2015-01-20 12:00:00,100441.86060086038,-0.0001626904349644187
2015-01-20 12:15:00,100574.94411076285,0.0013249805320842967
2015-01-20 12:30:00,100682.9285376574,0.0010736712592713804
2015-01-20 12:45:00,100590.7040000934,-0.0009159898197587113
2015-01-20 13:00:00,100681.76113844775,0.0009052241880547207
2015-01-20 13:15:00,100700.43952580247,0.0001855190765787107
2015-01-20 13:30:00,100881.97010290629,0.0018026790941394477
2015-01-20 13:45:00,100926.91497247861,0.0004455193482688635
2015-01-20 14:00:00,101033.73200016348,0.0010583601778970664
2015-01-20 14:15:00,101142.8838262677,0.0010803503339265053
2015-01-20 14:30:00,101355.93418203262,0.00210642951540585
2015-01-20 14:45:00,101475.59260102388,0.0011805763516159473
2015-01-20 15:00:00,101445.24022157243,-0.00029911014731187624
2015-01-20 15:15:00,101461.58381050781,0.00016110749897868537
2015-01-21 09:15:00,101752.26621371583,0.0028649503811304378
2015-01-21 09:30:00,101915.1184034649,0.0016004772749436125
2015-01-21 09:45:00,101988.08085406933,0.0007159139070571641
2015-01-21 10:00:00,101747.59661687716,-0.0023579641383415506
2015-01-21 10:15:00,101891.7704192715,0.0014169750164931827
2015-01-21 10:30:00,101776.78159711894,-0.0011285388572540578
2015-01-21 10:45:00,101606.34131250701,-0.0016746480084880444
2015-01-21 11:00:00,101616.26420578921,9.766017705215013e-05
2015-01-21 11:15:00,101692.72885402263,0.000752484347176674
2015-01-21 11:30:00,101655.95577891801,-0.00036160967965959134
2015-01-21 11:45:00,101786.70449040113,0.0012861884036334814
2015-01-21 12:00:00,101800.12958131233,0.00013189434689353519
2015-01-21 12:15:00,101832.23305957828,0.00031535793125203604
2015-01-21 12:30:00,101797.21108328816,-0.0003439183767053322
2015-01-21 12:45:00,101741.17592122397,-0.0005504587155962248
2015-01-21 13:00:00,101794.8762848688,0.0005278134753072816
2015-01-21 13:15:00,101776.19789751408,-0.00018349044702847817
2015-01-21 13:30:00,101890.6030200618,0.0011240852469545093
2015-01-21 13:45:00,101860.83434021521,-0.00029216315307045715
2015-01-21 14:00:00,101742.34332043362,-0.0011632637858220995
2015-01-21 14:15:00,101679.88746271626,-0.0006138629766041515
2015-01-21 14:30:00,101809.46877498968,0.0012744045603014786
2015-01-21 14:45:00,101832.23305957828,0.00022359692926898767
2015-01-21 15:00:00,101922.12279872294,0.0008827238335435972
2015-01-21 15:15:00,101891.18671966664,-0.00030352663589416906
2015-01-22 09:15:00,102048.78561297218,0.0015467372437141247
2015-01-22 09:30:00,102201.71490943905,0.0014985900669790553
2015-01-22 09:45:00,102270.5914628096,0.0006739275699199077
2015-01-22 10:00:00,102288.10245095467,0.00017122212646469848
2015-01-22 10:15:00,102344.7213126237,0.0005535234334430594
2015-01-22 10:30:00,102359.3138027446,0.0001425817563791565
2015-01-22 10:45:00,102180.11802406014,-0.0017506543569624222
2015-01-22 11:00:00,102202.29860904391,0.00021707339365706346
2015-01-22 11:15:00,102209.88670390677,7.4245833666442e-05
2015-01-22 11:30:00,102272.34256162416,0.0006110549549704913
2015-01-22 11:45:00,102274.67736004348,2.2829225974962952e-05
2015-01-22 12:00:00,102246.07607940657,-0.00027965163396437287
2015-01-22 12:15:00,102174.86472761664,-0.0006964702658576183
2015-01-22 12:30:00,102207.55190548742,0.0003199140802183642
2015-01-22 12:45:00,102107.73927306058,-0.00097656807707458
2015-01-22 13:00:00,102108.32297266541,5.716506985553593e-06
2015-01-22 13:15:00,102135.75685409267,0.0002686742924433716
2015-01-22 13:30:00,102129.3361584395,-6.286432735147507e-05
2015-01-22 13:45:00,102067.46400032693,-0.0006058216026840757
2015-01-22 14:00:00,101976.40686197262,-0.00089212697940666
2015-01-22 14:15:00,101972.9046643436,-3.434321463935408e-05
2015-01-22 14:30:00,101972.9046643436,0.0
2015-01-22 14:45:00,101972.9046643436,0.0
2015-01-22 15:00:00,101972.9046643436,0.0
2015-01-22 15:15:00,101972.9046643436,0.0
2015-01-23 09:15:00,101972.9046643436,0.0
2015-01-23 09:30:00,102029.34638141113,0.000553497198626518
2015-01-23 09:45:00,101982.69557444715,-0.0004572293033181518
2015-01-23 10:00:00,101868.0843326468,-0.001123830284684768
2015-01-23 10:15:00,101524.25060724572,-0.0033752841005462164
2015-01-23 10:30:00,101575.50890131723,0.0005048871945856348
2015-01-23 10:45:00,101442.46771108666,-0.0013097762607304775
2015-01-23 11:00:00,101435.55648042532,-6.812955971280399e-05
2015-01-23 11:15:00,101423.461826768,-0.00011923485291520652
2015-01-23 11:30:00,101467.8088901782,0.0004372465957229732
2015-01-23 11:45:00,101535.19338912614,0.0006640973101219583
2015-01-23 12:00:00,101453.41049296712,-0.000805463538594009
2015-01-23 12:15:00,101498.90942815418,0.0004484712240424571
2015-01-23 12:30:00,101511.00408181152,0.00011916042965864904
2015-01-23 12:45:00,101534.61745323772,0.00023261883418235207
2015-01-23 13:00:00,101622.73564416965,0.0008678635242065358
2015-01-23 13:15:00,101642.31746437676,0.00019269133115717985
2015-01-23 13:30:00,101480.47947972397,-0.0015922303691029427
2015-01-23 13:45:00,101476.44792850489,-3.9727356825225435e-05
2015-01-23 14:00:00,101476.44792850489,0.0
2015-01-23 14:15:00,101476.44792850489,0.0
2015-01-23 14:30:00,101476.44792850489,0.0
2015-01-23 14:45:00,101476.44792850489,0.0
2015-01-23 15:00:00,101476.44792850489,0.0
2015-01-23 15:15:00,101476.44792850489,0.0
2015-01-27 09:15:00,101476.44792850489,0.0
2015-01-27 09:30:00,101476.44792850489,0.0
2015-01-27 09:45:00,101476.44792850489,0.0
2015-01-27 10:00:00,101442.07748335958,-0.0003387036681608002
2015-01-27 10:15:00,101463.84543195163,0.00021458500389659463
2015-01-27 10:30:00,101396.25022316584,-0.0006661999503174698
2015-01-27 10:45:00,101384.7934081174,-0.00011299052009539068
2015-01-27 11:00:00,101360.16125576326,-0.0002429570700508421
2015-01-27 11:15:00,101318.9167215889,-0.0004069107000558292
2015-01-27 11:30:00,101250.17583129829,-0.0006784605729600601
2015-01-27 11:45:00,101195.18311906581,-0.0005431369553777765
2015-01-27 12:00:00,101203.20288959974,7.925051654367188e-05
2015-01-27 12:15:00,101320.06240309376,0.0011547017303543683
2015-01-27 12:30:00,101304.02286202596,-0.00015830567695462872
2015-01-27 12:45:00,101235.85481248776,-0.0006729056518421928
2015-01-27 13:00:00,101395.10454166101,0.0015730565960867526
2015-01-27 13:15:00,101370.47238930686,-0.00024293236311068167
2015-01-27 13:30:00,101404.26999369975,0.00033340679584781263
2015-01-27 13:45:00,101386.51193037469,-0.00017512145520270916
2015-01-27 14:00:00,101405.98851595701,0.0001921023340432093
2015-01-27 14:15:00,101647.15447272657,0.002378222038944111
2015-01-27 14:30:00,101777.76216427873,0.0012849124230742692
2015-01-27 14:45:00,101916.96246711722,0.0013676887748210742
2015-01-27 15:00:00,102143.23456432382,0.002220161312986635
2015-01-27 15:15:00,102013.77255427651,-0.0012674555549323507
2015-01-28 09:15:00,102019.50096180073,5.615327598218478e-05
2015-01-28 09:30:00,101850.51293983632,-0.0016564286275786433
2015-01-28 09:45:00,101998.87869471355,0.001456701106305358
2015-01-28 10:00:00,102070.48378876627,0.0007020184434285426
2015-01-28 10:15:00,102036.68618437341,-0.0003311202527735979
2015-01-28 10:30:00,101954.76995677708,-0.0008028115245560796
2015-01-28 10:45:00,102135.78763454237,0.0017754704153816192
2015-01-28 11:00:00,102286.44475242929,0.0014750668827854252
2015-01-28 11:15:00,102620.98375184361,0.0032706093189964758
2015-01-28 11:30:00,102593.48739572735,-0.0002679408743805345
2015-01-28 11:45:00,102590.62319196525,-2.7917988118075776e-05
2015-01-28 12:00:00,102599.21580325159,8.375630266188594e-05
2015-01-28 12:15:00,102846.11016754537,0.002406396212298878
2015-01-28 12:30:00,102470.8994747091,-0.0036482730579212586
2015-01-28 12:45:00,102288.736115439,-0.0017777082098813235
2015-01-28 13:00:00,102294.46452296322,5.600232969693586e-05
2015-01-28 13:15:00,102107.1455969213,-0.0018311736310997473
2015-01-28 13:30:00,102061.89117747998,-0.00044320521523499856
2015-01-28 13:45:00,101975.3922238643,-0.0008475147052219301
2015-01-28 14:00:00,101973.67370160704,-1.685232309267537e-05
2015-01-28 14:15:00,101973.67370160704,0.0
2015-01-28 14:30:00,101973.67370160704,0.0
2015-01-28 14:45:00,101973.67370160704,0.0
2015-01-28 15:00:00,101973.67370160704,0.0
2015-01-28 15:15:00,101973.67370160704,0.0
2015-01-29 09:15:00,101973.67370160704,0.0
2015-01-29 09:30:00,101973.67370160704,0.0
2015-01-29 09:45:00,101973.67370160704,0.0
2015-01-29 10:00:00,101973.67370160704,0.0
2015-01-29 10:15:00,101973.67370160704,0.0
2015-01-29 10:30:00,101973.67370160704,0.0
2015-01-29 10:45:00,101973.67370160704,0.0
2015-01-29 11:00:00,101973.67370160704,0.0
2015-01-29 11:15:00,101973.67370160704,0.0
2015-01-29 11:30:00,101973.67370160704,0.0
2015-01-29 11:45:00,101973.67370160704,0.0
2015-01-29 12:00:00,101973.67370160704,0.0
2015-01-29 12:15:00,101973.67370160704,0.0
2015-01-29 12:30:00,101973.67370160704,0.0
2015-01-29 12:45:00,101973.67370160704,0.0
2015-01-29 13:00:00,101973.67370160704,0.0
2015-01-29 13:15:00,101973.67370160704,0.0
2015-01-29 13:30:00,101973.67370160704,0.0
2015-01-29 13:45:00,101973.67370160704,0.0
2015-01-29 14:00:00,101973.67370160704,0.0
2015-01-29 14:15:00,101973.67370160704,0.0
2015-01-29 14:30:00,101973.67370160704,0.0
2015-01-29 14:45:00,101973.67370160704,0.0
2015-01-29 15:00:00,101973.67370160704,0.0
2015-01-29 15:15:00,101929.82777225094,-0.00042997302896430334
2015-01-30 09:15:00,101917.30036386347,-0.00012290228151334848
2015-01-30 09:30:00,101825.05308391941,-0.0009051189505090429
2015-01-30 09:45:00,101648.53051118697,-0.0017335868471088922
2015-01-30 10:00:00,101649.66936649491,1.1203854125785284e-05
2015-01-30 10:15:00,101743.62492940089,0.0009243076095724057
2015-01-30 10:30:00,101579.06033740193,-0.0016174437672449304
2015-01-30 10:45:00,101409.3708965172,-0.0016705159539879277
2015-01-30 11:00:00,101401.96833701551,-7.29967993711167e-05
2015-01-30 11:15:00,101401.96833701551,0.0
2015-01-30 11:30:00,101401.96833701551,0.0
2015-01-30 11:45:00,101401.96833701551,0.0
2015-01-30 12:00:00,101401.96833701551,0.0
2015-01-30 12:15:00,101401.96833701551,0.0
2015-01-30 12:30:00,101401.96833701551,0.0
2015-01-30 12:45:00,101401.96833701551,0.0
2015-01-30 13:00:00,101401.96833701551,0.0
2015-01-30 13:15:00,101401.96833701551,0.0
2015-01-30 13:30:00,101401.96833701551,0.0
2015-01-30 13:45:00,101401.96833701551,0.0
2015-01-30 14:00:00,101401.96833701551,0.0
2015-01-30 14:15:00,101401.96833701551,0.0
2015-01-30 14:30:00,101401.96833701551,0.0
2015-01-30 14:45:00,101401.96833701551,0.0
2015-01-30 15:00:00,101401.96833701551,0.0
2015-01-30 15:15:00,101401.96833701551,0.0
2015-02-02 09:15:00,101401.96833701551,0.0
2015-02-02 09:30:00,101401.96833701551,0.0
2015-02-02 09:45:00,101401.96833701551,0.0
2015-02-02 10:00:00,101401.96833701551,0.0
2015-02-02 10:15:00,101401.96833701551,0.0
2015-02-02 10:30:00,101401.96833701551,0.0
2015-02-02 10:45:00,101401.96833701551,0.0
2015-02-02 11:00:00,101401.96833701551,0.0
2015-02-02 11:15:00,101401.96833701551,0.0
2015-02-02 11:30:00,101401.96833701551,0.0
2015-02-02 11:45:00,101401.96833701551,0.0
2015-02-02 12:00:00,101401.96833701551,0.0
2015-02-02 12:15:00,101401.96833701551,0.0
2015-02-02 12:30:00,101401.96833701551,0.0
2015-02-02 12:45:00,101401.96833701551,0.0
2015-02-02 13:00:00,101401.96833701551,0.0
2015-02-02 13:15:00,101401.96833701551,0.0
2015-02-02 13:30:00,101401.96833701551,0.0
2015-02-02 13:45:00,101401.96833701551,0.0
2015-02-02 14:00:00,101401.96833701551,0.0
2015-02-02 14:15:00,101401.96833701551,0.0
2015-02-02 14:30:00,101401.96833701551,0.0
2015-02-02 14:45:00,101401.96833701551,0.0
2015-02-02 15:00:00,101401.96833701551,0.0
2015-02-02 15:15:00,101414.07142402756,0.00011935751554470464
2015-02-03 09:15:00,101638.84303996597,0.002216375033387674
2015-02-03 09:30:00,101632.50332772156,-6.237489580551703e-05
2015-02-03 09:45:00,101469.39982179702,-0.0016048360572069598
2015-02-03 10:00:00,101449.22801011024,-0.00019879699418945407
2015-02-03 10:15:00,101366.23541345604,-0.0008180702631460646
2015-02-03 10:30:00,101508.01443274027,0.0013986809188082372
2015-02-03 10:45:00,101450.38068506375,-0.000567775342652399
2015-02-03 11:00:00,101763.33193494726,0.0030847715678368193
2015-02-03 11:15:00,101537.40764405532,-0.002220095260209831
2015-02-03 11:30:00,101367.96442588634,-0.001668776287483853
2015-02-03 11:45:00,100676.93579124493,-0.006817031776806037
2015-02-03 12:00:00,100762.81007528292,0.0008529687893565896
2015-02-03 12:15:00,100735.14587639821,-0.00027454771124424404
2015-02-03 12:30:00,100953.00144261542,0.0021626569785735406
2015-02-03 12:45:00,100712.0923773276,-0.0023863487151966067
2015-02-03 13:00:00,100713.8213897579,1.716787318661872e-05
2015-02-03 13:15:00,100713.8213897579,0.0
2015-02-03 13:30:00,100713.8213897579,0.0
2015-02-03 13:45:00,100713.8213897579,0.0
2015-02-03 14:00:00,100713.8213897579,0.0
2015-02-03 14:15:00,100713.8213897579,0.0
2015-02-03 14:30:00,100713.8213897579,0.0
2015-02-03 14:45:00,100713.8213897579,0.0
2015-02-03 15:00:00,100713.8213897579,0.0
2015-02-03 15:15:00,100713.8213897579,0.0
2015-02-04 09:15:00,100713.8213897579,0.0
2015-02-04 09:30:00,100713.8213897579,0.0
2015-02-04 09:45:00,100713.8213897579,0.0
2015-02-04 10:00:00,100713.8213897579,0.0
2015-02-04 10:15:00,100713.8213897579,0.0
2015-02-04 10:30:00,100713.8213897579,0.0
2015-02-04 10:45:00,100713.8213897579,0.0
2015-02-04 11:00:00,100713.8213897579,0.0
2015-02-04 11:15:00,100713.8213897579,0.0
2015-02-04 11:30:00,100713.8213897579,0.0
2015-02-04 11:45:00,100713.8213897579,0.0
2015-02-04 12:00:00,100713.8213897579,0.0
2015-02-04 12:15:00,100713.8213897579,0.0
2015-02-04 12:30:00,100713.8213897579,0.0
2015-02-04 12:45:00,100713.8213897579,0.0
2015-02-04 13:00:00,100713.8213897579,0.0
2015-02-04 13:15:00,100713.8213897579,0.0
2015-02-04 13:30:00,100713.8213897579,0.0
2015-02-04 13:45:00,100713.8213897579,0.0
2015-02-04 14:00:00,100713.8213897579,0.0
2015-02-04 14:15:00,100713.8213897579,0.0
2015-02-04 14:30:00,100713.8213897579,0.0
2015-02-04 14:45:00,100713.8213897579,0.0
2015-02-04 15:00:00,100713.8213897579,0.0
2015-02-04 15:15:00,100713.8213897579,0.0
2015-02-05 09:15:00,100713.8213897579,0.0
2015-02-05 09:30:00,100713.8213897579,0.0
2015-02-05 09:45:00,100713.8213897579,0.0
2015-02-05 10:00:00,100713.8213897579,0.0
2015-02-05 10:15:00,100713.8213897579,0.0
2015-02-05 10:30:00,100713.8213897579,0.0
2015-02-05 10:45:00,100713.8213897579,0.0
2015-02-05 11:00:00,100713.8213897579,0.0
2015-02-05 11:15:00,100713.8213897579,0.0
2015-02-05 11:30:00,100713.8213897579,0.0
2015-02-05 11:45:00,100713.8213897579,0.0
2015-02-05 12:00:00,100713.8213897579,0.0
2015-02-05 12:15:00,100713.8213897579,0.0
2015-02-05 12:30:00,100713.8213897579,0.0
2015-02-05 12:45:00,100713.8213897579,0.0
2015-02-05 13:00:00,100713.8213897579,0.0
2015-02-05 13:15:00,101039.65954877331,0.0032352874165546552
2015-02-05 13:30:00,100996.63514397373,-0.00042581700088584196
2015-02-05 13:45:00,101105.6303027993,0.0010791959422231656
2015-02-05 14:00:00,101241.01376323526,0.0013390298841964299
2015-02-05 14:15:00,101233.55619973667,-7.366148580867371e-05
2015-02-05 14:30:00,100885.91900895615,-0.0034340114467048544
2015-02-05 14:45:00,100470.01642922696,-0.004122503752899909
2015-02-05 15:00:00,99908.4045319099,-0.0055898457796379475
2015-02-05 15:15:00,99908.4045319099,0.0
2015-02-06 09:15:00,99908.4045319099,0.0
2015-02-06 09:30:00,99908.4045319099,0.0
2015-02-06 09:45:00,99908.4045319099,0.0
2015-02-06 10:00:00,99908.4045319099,0.0
2015-02-06 10:15:00,99908.4045319099,0.0
2015-02-06 10:30:00,99908.4045319099,0.0
2015-02-06 10:45:00,99908.4045319099,0.0
2015-02-06 11:00:00,99908.4045319099,0.0
2015-02-06 11:15:00,99908.4045319099,0.0
2015-02-06 11:30:00,99908.4045319099,0.0
2015-02-06 11:45:00,99908.4045319099,0.0
2015-02-06 12:00:00,99908.4045319099,0.0
2015-02-06 12:15:00,99908.4045319099,0.0
2015-02-06 12:30:00,99908.4045319099,0.0
2015-02-06 12:45:00,99908.4045319099,0.0
2015-02-06 13:00:00,99591.41332912983,-0.0031728181854692172
2015-02-06 13:15:00,99627.52625096553,0.00036261079774368987
2015-02-06 13:30:00,99542.6895457007,-0.0008515388111827171
2015-02-06 13:45:00,99682.55546519137,0.0014050847945639156
2015-02-06 14:00:00,99605.17063268629,-0.0007763126872495363
2015-02-06 14:15:00,99397.66463737637,-0.002083285375566901
2015-02-06 14:30:00,99374.16257713406,-0.00023644479302453725
2015-02-06 14:45:00,99447.53486276852,0.0007383436874499605
2015-02-06 15:00:00,99221.11257506847,-0.0022768014110404744
2015-02-06 15:15:00,99221.68579604999,5.77720775996049e-06
2015-02-09 09:15:00,99221.68579604999,0.0
2015-02-09 09:30:00,99221.68579604999,0.0
2015-02-09 09:45:00,99221.68579604999,0.0
2015-02-09 10:00:00,99221.68579604999,0.0
2015-02-09 10:15:00,99221.68579604999,0.0
2015-02-09 10:30:00,99221.68579604999,0.0
2015-02-09 10:45:00,99221.68579604999,0.0
2015-02-09 11:00:00,99221.68579604999,0.0
2015-02-09 11:15:00,99221.68579604999,0.0
2015-02-09 11:30:00,99221.68579604999,0.0
2015-02-09 11:45:00,99221.68579604999,0.0
2015-02-09 12:00:00,99221.68579604999,0.0
2015-02-09 12:15:00,99221.68579604999,0.0
2015-02-09 12:30:00,99221.68579604999,0.0
2015-02-09 12:45:00,99221.68579604999,0.0
2015-02-09 13:00:00,99221.68579604999,0.0
2015-02-09 13:15:00,99221.68579604999,0.0
2015-02-09 13:30:00,99221.68579604999,0.0
2015-02-09 13:45:00,99221.68579604999,0.0
2015-02-09 14:00:00,99221.68579604999,0.0
2015-02-09 14:15:00,99221.68579604999,0.0
2015-02-09 14:30:00,99221.68579604999,0.0
2015-02-09 14:45:00,99221.68579604999,0.0
2015-02-09 15:00:00,99221.68579604999,0.0
2015-02-09 15:15:00,99221.68579604999,0.0
2015-02-10 09:15:00,99221.68579604999,0.0
2015-02-10 09:30:00,99221.68579604999,0.0
2015-02-10 09:45:00,99221.68579604999,0.0
2015-02-10 10:00:00,99221.68579604999,0.0
2015-02-10 10:15:00,99221.68579604999,0.0
2015-02-10 10:30:00,99221.68579604999,0.0
2015-02-10 10:45:00,99176.69671595692,-0.00045341983188584845
2015-02-10 11:00:00,99213.03404987825,0.0003663898387884501
2015-02-10 11:15:00,99575.25382293535,0.003650929301033168
2015-02-10 11:30:00,99484.69887967106,-0.0009094121258813592
2015-02-10 11:45:00,99375.68687790706,-0.0010957665147668383
2015-02-10 12:00:00,98986.3583001785,-0.003917744771987253
2015-02-10 12:15:00,98967.32445860066,-0.0001922875222878373
2015-02-10 12:30:00,98950.59774933528,-0.00016901244281264383
2015-02-10 12:45:00,99014.04388792808,0.0006411900487304223
2015-02-10 13:00:00,98856.58210760231,-0.0015902974380482826
2015-02-10 13:15:00,98851.39105989928,-5.251089601077119e-05
2015-02-10 13:30:00,98851.39105989928,0.0
2015-02-10 13:45:00,98851.39105989928,0.0
2015-02-10 14:00:00,98851.39105989928,0.0
2015-02-10 14:15:00,98851.39105989928,0.0
2015-02-10 14:30:00,98851.39105989928,0.0
2015-02-10 14:45:00,98851.39105989928,0.0
2015-02-10 15:00:00,98851.39105989928,0.0
2015-02-10 15:15:00,98851.39105989928,0.0
2015-02-11 09:15:00,98851.39105989928,0.0
